,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
11,0.025793790817260742,0.0001980310899017728,0.00423431396484375,0.00011049168589168161,True,10,sqrt,1,5,20,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20}",-3022.9110574185897,-2732.431590716909,-2943.052947157691,-2899.4651984310635,122.52754526531294,859,-1900.1537199936154,-1844.1077134390205,-1864.4752208746402,-1869.578884769092,23.163538180224425
12,0.07432858149210612,0.001228702591556621,0.00762478510538737,0.000168541344663912,True,10,sqrt,1,5,58,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 58}",-2899.1800710035495,-2806.646565725638,-2741.443153401361,-2815.7565967101823,64.71722229342264,745,-1758.6976234335511,-1851.1158554156195,-1723.8313504073567,-1777.8816097521758,53.70509164008261
13,0.12029536565144856,0.0025921585032191935,0.011498053868611654,0.0001613322149778488,True,10,sqrt,1,5,96,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 96}",-2915.875386831151,-2723.925804732903,-2713.9139076500896,-2784.5716997380478,92.93565230481377,498,-1754.3703678844302,-1793.7552587983218,-1750.4015827105022,-1766.1757364644182,19.568858816393636
14,0.1650830109914144,0.002293684676549222,0.015016873677571615,0.00015752346775482038,True,10,sqrt,1,5,134,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 134}",-2916.04328229235,-2752.9537324439434,-2871.026418613329,-2846.6744777832077,68.77166608463243,813,-1798.3645964824095,-1843.1888107489644,-1814.7361200475639,-1818.7631757596457,18.519636955308926
15,0.20918981234232584,0.002087583506026689,0.020736138025919598,0.002231401937979154,True,10,sqrt,1,5,172,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 172}",-2943.4090028621094,-2702.926577779202,-2806.644255937538,-2817.6599455262826,98.48505218653145,755,-1796.3591236997636,-1816.9341560867429,-1801.311934636706,-1804.8684048077375,8.768099356545838
16,0.2601157029469808,0.0015097786487228326,0.02268830935160319,0.000657677044237343,True,10,sqrt,1,5,210,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 210}",-2878.788290757482,-2731.4391917359576,-2818.540046073954,-2809.589176189131,60.48706638274022,720,-1767.2933541259663,-1834.9869128905216,-1798.9323711923332,-1800.4042127362736,27.65536973416949
17,0.30350510279337567,0.001544168138983866,0.02680095036824544,0.0011264454818836409,True,10,sqrt,1,5,248,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 248}",-2882.8987028757133,-2720.2307855926715,-2793.1631585458495,-2798.7642156714114,66.52689535816066,639,-1782.0466847945877,-1814.4711619232774,-1788.2964487988313,-1794.9380985055652,14.045647306489673
18,0.35170729955037433,0.004701040102351506,0.029380957285563152,0.000269389596933975,True,10,sqrt,1,5,286,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 286}",-2920.4682704708493,-2696.6008469221993,-2817.674800397315,-2811.5813059301213,91.49500473684876,730,-1772.5979819689555,-1795.590609315835,-1771.7299763018166,-1779.9728558622026,11.049103301878937
19,0.39895009994506836,0.005671420620495609,0.03394794464111328,0.0005975122547912704,True,10,sqrt,1,5,324,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 324}",-2906.9963477263123,-2708.9787022680975,-2782.5264238088275,-2799.5004912677455,81.72652039078761,646,-1758.0970693926167,-1814.8892057806484,-1770.562239880756,-1781.1828383513403,24.37121967655335
20,0.4468271732330322,0.004397428174335251,0.037958621978759766,0.00015432405701571022,True,10,sqrt,1,5,362,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 362}",-2916.2206326322826,-2687.175956346004,-2794.9220704125,-2799.439553130262,93.5616433921169,645,-1785.2299670865323,-1806.790340704201,-1789.1228294058503,-1793.714379065528,9.381690460371239
21,0.4842376708984375,0.003057128159611531,0.04132819175720215,0.0007486560032781317,True,10,sqrt,1,5,400,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",-2892.1278298100983,-2686.2165987069225,-2821.791694781153,-2800.0453744327247,85.45773072160189,653,-1765.686559380217,-1802.986156128482,-1771.6618565047268,-1780.1115240044753,16.357722743667075
22,0.024987300237019856,0.0002396694061808778,0.004000663757324219,6.535394939845614e-05,True,10,sqrt,1,10,20,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20}",-3238.3198236696066,-2915.2041784261232,-3006.7885314220903,-3053.4375111726063,135.9730991387665,1181,-2347.6631748184354,-2312.0666641343687,-2304.077449212511,-2321.269096055105,18.946282556930505
23,0.0710447629292806,0.003517107653062042,0.00735926628112793,0.0004530584140780203,True,10,sqrt,1,10,58,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 58}",-3183.264119046713,-2812.176816307195,-2960.6502260784123,-2985.3637204774404,152.50030419134845,1131,-2284.623701921612,-2231.061461942783,-2226.5141998303247,-2247.3997878982395,26.386666198345896
24,0.11508711179097493,0.0026760769248349104,0.01108400026957194,0.00019159484084254173,True,10,sqrt,1,10,96,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 96}",-3175.8849537508904,-2739.292806648871,-2905.4504866698903,-2940.209415689884,179.92463809004502,1008,-2293.527554762252,-2223.633622641737,-2201.2602673525594,-2239.4738149188493,39.297980016090875
25,0.15898521741231283,0.005993095703681534,0.014773130416870117,0.0003113404026820067,True,10,sqrt,1,10,134,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 134}",-3100.1001619890308,-2725.649675238492,-2969.857611034517,-2931.8691494206796,155.21089774619213,965,-2250.842126956917,-2200.97024687361,-2257.1614687251063,-2236.324614185211,25.13207759150979
26,0.20214009284973145,0.0027755189200324606,0.01964592933654785,0.0016911808223943556,True,10,sqrt,1,10,172,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 172}",-3074.4529978963083,-2806.5932566773245,-2915.741107409598,-2932.2624539944104,109.97553185809667,971,-2233.0430858375453,-2236.5713331095626,-2201.2056924417207,-2223.606703796276,15.905263583340757
27,0.25806204477945965,0.006193670080957665,0.023378292719523113,0.0010201161284399704,True,10,sqrt,1,10,210,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 210}",-3093.2914886947883,-2847.5687786987555,-2890.2897762814932,-2943.7166812250125,107.19371306449982,1029,-2245.0333707285304,-2269.925505903869,-2202.071215279266,-2239.010030637222,28.026911572435683
28,0.3619946638743083,0.030887796656129386,0.029365936915079754,0.0034145563289385483,True,10,sqrt,1,10,248,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 248}",-3081.8029949180745,-2838.2411399255993,-2952.353558712825,-2957.465897852166,99.49940137324316,1082,-2213.2815840209846,-2230.376301958101,-2244.6223184792234,-2229.4267348194367,12.812407200537633
29,0.36710405349731445,0.008234811883602837,0.033667564392089844,0.0008698270475850532,True,10,sqrt,1,10,286,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 286}",-3102.6141249666293,-2796.699094666091,-2872.976573045052,-2924.0965975592576,130.015240441764,928,-2227.723353232024,-2248.805425216191,-2185.880429329076,-2220.803069259097,26.150927638713235
30,0.4804072380065918,0.08796208934337546,0.10401574770609538,0.094751347207701,True,10,sqrt,1,10,324,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 324}",-3073.800872943392,-2807.290289026069,-2867.5265458012227,-2916.2059025902277,114.11757874529104,897,-2221.198434446281,-2236.1555866531676,-2190.469968481152,-2215.9413298602003,19.01791766399153
31,0.6508549054463705,0.17377100339589358,0.03963843981424967,0.0027833414304092516,True,10,sqrt,1,10,362,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 362}",-3055.498650178757,-2836.2307828135836,-2962.1039102115424,-2951.2777810679613,89.84246664353837,1059,-2223.953300631035,-2266.429154980832,-2251.132293406689,-2247.1715830061853,17.565401045688137
32,0.5341167449951172,0.02016015859174404,0.04325461387634277,0.0032035403419841194,True,10,sqrt,1,10,400,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400}",-3115.2872843527834,-2833.7991590298134,-2868.368474817126,-2939.1516393999077,125.34374991923848,1002,-2253.239513349917,-2246.927380535888,-2182.926145800726,-2227.6976798955106,31.762960127228094
33,0.028267463048299152,0.0010965469694240496,0.004329125086466472,0.00043244978242664225,True,10,sqrt,2,2,20,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",-2972.717336367525,-2719.8280322463797,-2672.0183676772913,-2788.187912097065,131.933751867475,547,-1974.1958326730335,-1988.7794120364235,-1897.6125800033021,-1953.529274904253,39.98481189357277
34,0.10089675585428874,0.017953993025469857,0.009222189585367838,0.0013923688883763143,True,10,sqrt,2,2,58,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 58}",-3005.3771985036033,-2755.7394564580327,-2969.1778709264227,-2910.0981752960192,110.14402205064215,881,-1936.7381004196088,-1971.7740065330338,-1996.9418532880304,-1968.4846534135577,24.68788971431068
35,0.14731200536092123,0.011768777420218151,0.015231927235921225,0.0019183991151767651,True,10,sqrt,2,2,96,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 96}",-2884.792508873637,-2637.874109198027,-2949.4275279427834,-2824.031382004816,134.2518009479777,777,-1873.2677557959066,-1911.0980892407053,-1970.852439450176,-1918.406094828929,40.172526517792335
36,0.23009506861368814,0.04248764730166684,0.024673302968343098,0.00861407604574975,True,10,sqrt,2,2,134,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 134}",-2961.5736239070206,-2686.535332839699,-2727.6077363919558,-2791.905564379558,121.13951571432196,585,-1927.933270854298,-1931.5974877445656,-1892.3718280930248,-1917.3008622306295,17.69084845581889
37,0.2950735886891683,0.047298341165127496,0.02708125114440918,0.009184829186486825,True,10,sqrt,2,2,172,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 172}",-2874.412597185187,-2645.363251666956,-2745.691506710547,-2755.1557851875637,93.74817365652311,324,-1887.7221912505156,-1909.5013798916052,-1889.1992760034286,-1895.47428238185,9.936969466021372
38,0.2727947235107422,0.010640245035015997,0.022531827290852863,0.00034830935342306045,True,10,sqrt,2,2,210,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 210}",-2979.5980931451995,-2676.6236246133876,-2764.21853607217,-2806.8134179435856,127.30311626655326,704,-1901.520988000152,-1939.8125875152643,-1876.3521531546403,-1905.895242890019,26.0915984139328
39,0.32886242866516113,0.007815534826075799,0.029584487279256184,0.003726902787377055,True,10,sqrt,2,2,248,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 248}",-2954.4555541874593,-2697.448908024531,-2850.239595142972,-2834.048019118321,105.54534378992653,796,-1897.6338534396702,-1930.3033423030865,-1926.8120974708313,-1918.2497644045295,14.647162098348288
